tc_po_line_id;N_SolicitudCliente;N_OrdenDistribu;Fecha_Creacion_Orden;FechaCompromiso;EstOrden;EstLineaOrden;Estado_OD;SKU;DescSKU;CantSKU;DESPACHO;Tipo_Orden;Mes;Año;Descripcion TipoVenta;Tipo Venta;N_OrdenDistribu;Horario;Horario2;Fecha Creacion
3;116141827;122333345;27-11-2017 19:58;01/12/17;Fac Allocated;Fac Allocated;Shipped;172557009;601POOPV18-094 PO/NEGRO/L;1;200;Pickup;12;2017;Stock CD;2;2;2;07;2017-12-01 14:35:00
4;116141827;122333345;27-11-2017 19:58;01/12/17;Fac Allocated;Fac Allocated;Shipped;172581005;601SWOPV18-609 PL/GRME3/L;1;200;Pickup;12;2017;Stock CD;2;2;2;07;2017-12-01 14:35:00
5;116141827;122333345;27-11-2017 19:58;01/12/17;Fac Allocated;Fac Allocated;Shipped;117322006;605BLRFV18-015BLU/AZTQ1/L;1;200;Pickup;12;2017;Stock CD;2;2;2;07;2017-12-01 14:35:00
1;116141950;122333651;27-11-2017 19:59;30/11/17;Fac Allocated;Fac Allocated;Shipped;125126999;DUENDES MAGICOS COLORITO;1;200;Pickup;11;2017;Stock CD;2;2;2;07;2017-11-30 22:57:00
2;116141950;122333651;27-11-2017 19:59;30/11/17;Fac Allocated;Fac Allocated;Shipped;123546999;DUENDES MAGICOS ORO;1;200;Pickup;11;2017;Stock CD;2;2;2;07;2017-11-30 22:57:00
3;116141950;122333651;27-11-2017 19:59;30/11/17;Fac Allocated;Fac Allocated;Shipped;123547999;DUENDES MAGICOS LUZ;1;200;Pickup;11;2017;Stock CD;2;2;2;07;2017-11-30 12:35:00
1;116141964;122333652;27-11-2017 20:00;02/12/17;Fac Allocated;Fac Allocated;Shipped;159008999;DMAGIC CAPA DUENDE CAPADM17;2;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-02 12:30:00
1;116141978;122333462;27-11-2017 20:02;05/12/17;Fac Allocated;Fac Allocated;Shipped;559390003;ZAPATILLA SU-S001/NEGRO/N 37;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-05 20:24:00
1;116141983;122333649;27-11-2017 20:02;01/12/17;Fac Allocated;Fac Allocated;Shipped;973880002;ANDADOR ROS/ROME1;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-01 14:52:00
1;116142004;122352475;27-11-2017 20:04;05/12/17;Fac Allocated;Fac Allocated;Shipped;384524999;ENFRI DE AIRE KSH-15 EXCLUSIV;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-05 08:00:00
1;116142113;122333656;27-11-2017 20:06;02/12/17;Fac Allocated;Fac Allocated;Shipped;723208999;POWER BANK 7800;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-02 11:00:00
1;116142163;122333673;27-11-2017 20:06;02/12/17;Fac Allocated;Fac Allocated;Shipped;158269999;SET DE 30 ESFERAS MIXTO 5;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-02 22:35:00
2;116142163;122333673;27-11-2017 20:06;02/12/17;Fac Allocated;Fac Allocated;Shipped;507042999;SET 12 ESFERAS 6CM MORADO;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-02 22:35:00
3;116142163;122333673;27-11-2017 20:06;02/12/17;Fac Allocated;Fac Allocated;Shipped;158261999;SET DE 30 ESFERAS MIXTO 4;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-02 22:35:00
4;116142163;122333673;27-11-2017 20:06;02/12/17;Fac Allocated;Fac Allocated;Shipped;507038999;SET 12 ESFERAS 6CM ROJA;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-02 22:35:00
5;116142163;122333673;27-11-2017 20:06;02/12/17;Fac Allocated;Fac Allocated;Shipped;158211999;SET DE 30 ESFERAS VERDE;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-02 22:35:00
1;116142196;122333662;27-11-2017 20:08;04/12/17;Fac Allocated;Fac Allocated;Shipped;127355999;SET DE SERVIR 2 PZAS PETROLEO;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-04 18:54:00
2;116142196;122333662;27-11-2017 20:08;04/12/17;Fac Allocated;Fac Allocated;Shipped;127359999;SET CUCHILLO MAS PALETA TORTA;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-04 18:54:00
3;116142196;122333662;27-11-2017 20:08;04/12/17;Fac Allocated;Fac Allocated;Shipped;154285999;SET DE TRINCHAR 2 PZAS NEGRO;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-04 16:21:00
4;116142196;122333662;27-11-2017 20:08;04/12/17;Fac Allocated;Fac Allocated;Shipped;127356999;SET DE SERVIR 2 PZAS MENTA;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-04 18:52:00
1;116142204;122333659;27-11-2017 20:08;05/12/17;Fac Allocated;Fac Allocated;Shipped;174302999;DRONE 13304 CON CAMARA 300MP;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-05 13:09:00
1;116142215;122333667;27-11-2017 20:09;29/11/17;Fac Allocated;Fac Allocated;Shipped;455337011;STAN.C-NK.TEE S/S/ROJO/M;1;200;Pickup;11;2017;Stock CD;2;2;2;08;2017-11-29 01:21:00
2;116142215;122333667;27-11-2017 20:09;29/11/17;Fac Allocated;Fac Allocated;Shipped;455384011;ZAC.C-NK.TEE.S/S/AMARI/M;1;200;Pickup;11;2017;Stock CD;2;2;2;08;2017-11-29 01:21:00
3;116142215;122333667;27-11-2017 20:09;29/11/17;Fac Allocated;Fac Allocated;Shipped;455603003;LUKAS.IND.STP/AZUL/M;1;200;Pickup;11;2017;Stock CD;2;2;2;08;2017-11-29 01:21:00
4;116142215;122333667;27-11-2017 20:09;29/11/17;Fac Allocated;Fac Allocated;Shipped;455610007;BASTIAN.TIPPED POLO/AZOS1/M;1;200;Pickup;11;2017;Stock CD;2;2;2;08;2017-11-29 01:21:00
5;116142215;122333667;27-11-2017 20:09;29/11/17;Fac Allocated;Fac Allocated;Shipped;455646008;AP.TOMMY.JAQUARD/ROJO/M;1;200;Pickup;11;2017;Stock CD;2;2;2;08;2017-11-29 01:21:00
1;116142240;122333668;27-11-2017 20:11;02/12/17;Fac Allocated;Fac Allocated;Shipped;400466999;TERMO LIQ KING 1,2LT NEG MATE;4;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-02 07:11:00
1;116142250;122333675;27-11-2017 20:12;01/12/17;Fac Allocated;Fac Allocated;Shipped;125126999;DUENDES MAGICOS COLORITO;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-01 14:01:00
1;116142288;122333677;27-11-2017 20:13;05/12/17;Fac Allocated;Fac Allocated;Shipped;123546999;DUENDES MAGICOS ORO;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-05 11:00:00
2;116142288;122333677;27-11-2017 20:13;05/12/17;Fac Allocated;Fac Allocated;Shipped;123547999;DUENDES MAGICOS LUZ;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-05 11:00:00
1;116142292;122333680;27-11-2017 20:14;05/12/17;Fac Allocated;Fac Allocated;Shipped;796920006;QUILT HEAT PRESS 2P/AZTQ1;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-05 08:00:00
2;116142292;122333680;27-11-2017 20:14;05/12/17;Fac Allocated;Fac Allocated;Shipped;499397999;QUILT CORET 25P S18;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-05 06:15:00
1;116142393;122333689;27-11-2017 20:20;28/11/17;Fac Allocated;Fac Allocated;Shipped;598524005;ZAP-MERVORTROJO-8/RJAB1/N 8,5;1;200;Pickup;11;2017;Stock CD;2;2;2;08;2017-11-28 19:15:00
2;116142396;122333698;27-11-2017 20:20;29/11/17;Partially Shipped;Fac Allocated;Shipped;125709999;HERVIDOR BLANIK INOX ROJO;1;200;Pickup;11;2017;Stock CD;2;2;2;08;2017-11-29 13:00:00
3;116142396;122333698;27-11-2017 20:20;29/11/17;Partially Shipped;Fac Allocated;Shipped;286776999;LICUADORA BL1400 RD ROJA;1;200;Pickup;11;2017;Stock CD;2;2;2;08;2017-11-29 04:20:00
4;116142396;122333698;27-11-2017 20:20;28/11/17;Partially Shipped;Fac Allocated;Shipped;989613008;F7VLN5270/MIS5/M;1;200;Pickup;11;2017;Stock CD;2;2;2;08;2017-11-28 19:17:00
5;116142396;122333698;27-11-2017 20:20;28/11/17;Partially Shipped;Fac Allocated;Shipped;951769008;F7VBS5250/RJAB7/M;1;200;Pickup;11;2017;Stock CD;2;2;2;08;2017-11-28 19:17:00
1;116142400;122333695;27-11-2017 20:20;04/12/17;Fac Allocated;Fac Allocated;Shipped;811819999;B5520 ANNIVERSARY DRILL N FI;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-04 16:14:00
1;116142448;122333701;27-11-2017 20:23;05/12/17;Fac Allocated;Fac Allocated;Shipped;216752999;PMOBI PM5296 AGENTE SECRETO;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-05 16:03:00
1;116142482;122333710;27-11-2017 20:25;01/12/17;Fac Allocated;Fac Allocated;Shipped;540003008;CAMISA H MALVILLA/KHAKI/L;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-01 03:24:00
1;116142484;122333709;27-11-2017 20:25;05/12/17;Fac Allocated;Fac Allocated;Shipped;122752999;CEL SAM J2 PRIME N TRI;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-05 13:09:00
1;116142504;122333706;27-11-2017 20:27;30/11/17;Fac Allocated;Fac Allocated;Shipped;123546999;DUENDES MAGICOS ORO;2;200;Pickup;11;2017;Stock CD;2;2;2;08;2017-11-30 22:00:00
1;116142514;122333711;27-11-2017 20:27;05/12/17;Fac Allocated;Fac Allocated;Shipped;205708004;PAT ROLLER SOYLUNA/N 36;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-05 11:00:00
1;116142533;122333712;27-11-2017 20:29;01/12/17;Fac Allocated;Fac Allocated;Shipped;267761002;CAM MC 21977-0024/AZUL/M;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-01 03:24:00
1;116142551;122333720;27-11-2017 20:30;02/12/17;Fac Allocated;Fac Allocated;Shipped;115258009;603POCYV18-001 PO/BLNA1/S;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-02 03:45:00
2;116142551;122333720;27-11-2017 20:30;02/12/17;Fac Allocated;Fac Allocated;Shipped;113554010;602BLUNV18-502 BL/MIS9/L;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-02 03:45:00
3;116142551;122333720;27-11-2017 20:30;02/12/17;Fac Allocated;Fac Allocated;Shipped;115298026;603PAGRV18-042 PA/VEME2/T 38;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-02 03:45:00
4;116142551;122333720;27-11-2017 20:30;02/12/17;Fac Allocated;Fac Allocated;Shipped;115298020;603PAGRV18-042 PA/BGCL1/T 38;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-02 03:45:00
5;116142551;122333720;27-11-2017 20:30;02/12/17;Fac Allocated;Fac Allocated;Shipped;115298032;603PAGRV18-042 PA/AZME2/T 38;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-02 03:45:00
6;116142551;122333720;27-11-2017 20:30;02/12/17;Fac Allocated;Fac Allocated;Shipped;115298008;603PAGRV18-042 PA/NEGRO/T 38;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-02 03:45:00
1;116142609;122333723;27-11-2017 20:33;30/11/17;Fac Allocated;Fac Allocated;Shipped;301172999;CEL SAM J7 NEO DS N LIB;1;200;Pickup;11;2017;Stock CD;2;2;2;08;2017-11-30 15:32:00
1;116142614;122333726;27-11-2017 20:34;05/12/17;Fac Allocated;Fac Allocated;Shipped;344170999;ASP THOMAS TH-1220AF AGUA;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-05 08:00:00
1;116142651;122333741;27-11-2017 20:37;30/11/17;Fac Allocated;Fac Allocated;Shipped;123548999;DUENDES MAGICOS GOLDY;1;200;Pickup;11;2017;Stock CD;2;2;2;08;2017-11-30 12:35:00
2;116142651;122333741;27-11-2017 20:37;30/11/17;Fac Allocated;Fac Allocated;Shipped;125126999;DUENDES MAGICOS COLORITO;1;200;Pickup;11;2017;Stock CD;2;2;2;08;2017-11-30 12:33:00
3;116142651;122333741;27-11-2017 20:37;30/11/17;Fac Allocated;Fac Allocated;Shipped;123547999;DUENDES MAGICOS LUZ;1;200;Pickup;11;2017;Stock CD;2;2;2;08;2017-11-30 12:35:00
1;116142743;122334767;27-11-2017 20:40;29/11/17;Fac Allocated;Fac Allocated;Shipped;932355999;HERVIDOR THOMAS TH6070VI;1;200;Pickup;11;2017;Stock CD;2;2;2;08;2017-11-29 15:29:00
1;116142759;122333753;27-11-2017 20:42;01/12/17;Fac Allocated;Fac Allocated;Shipped;172520057;601PAOPV18-102 PA/MIS1/S;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-01 14:35:00
2;116142759;122333753;27-11-2017 20:42;01/12/17;Fac Allocated;Fac Allocated;Shipped;172520069;601PAOPV18-102 PA/MIS3/L;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-01 14:35:00
3;116142759;122333753;27-11-2017 20:42;01/12/17;Fac Allocated;Fac Allocated;Shipped;172520083;601PAOPV18-102 PA/MIS6/M;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-01 14:35:00
1;116142808;122333757;27-11-2017 20:45;29/11/17;Fac Allocated;Fac Allocated;Shipped;511736999;SET 4 COPAS SALUTE VINO TINTO;4;200;Pickup;11;2017;Stock CD;2;2;2;08;2017-11-29 23:17:00
1;116142816;122334359;27-11-2017 20:46;01/12/17;Partially Shipped;Fac Allocated;Fac Allocated;226601002;PORTA CARAMAGIOLA/NEGRO;1;200;Paris.cl;12;2017;Stock CD;2;2;2;08;2017-12-01 08:00:00
1;116142863;122333764;27-11-2017 20:49;05/12/17;Fac Allocated;Fac Allocated;Shipped;123546999;DUENDES MAGICOS ORO;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-05 08:00:00
2;116142863;122333764;27-11-2017 20:49;05/12/17;Fac Allocated;Fac Allocated;Shipped;123548999;DUENDES MAGICOS GOLDY;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-05 08:00:00
3;116142863;122333764;27-11-2017 20:49;05/12/17;Fac Allocated;Fac Allocated;Shipped;123547999;DUENDES MAGICOS LUZ;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-05 08:00:00
4;116142863;122333764;27-11-2017 20:49;05/12/17;Fac Allocated;Fac Allocated;Shipped;125126999;DUENDES MAGICOS COLORITO;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-05 08:00:00
1;116142879;122333765;27-11-2017 20:50;05/12/17;Fac Allocated;Fac Allocated;Shipped;231608006;601POOPV18-708 KE/NEGRO/XS;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-05 13:09:00
1;116142883;122333768;27-11-2017 20:50;30/11/17;Fac Allocated;Fac Allocated;Shipped;156754999;CERAMICA 30PZ OLIVA;1;200;Pickup;11;2017;Stock CD;2;2;2;08;2017-11-30 22:04:00
1;116142889;null;27-11-2017 20:51;05/12/17;Allocated;Allocated;null;113869999;HORNO ELEC 32 LIT 7032R ROJO;1;null;Pickup;12;2017;Stock CD;2;1;2;08;2017-12-05 08:00:00
2;116142889;null;27-11-2017 20:51;05/12/17;Allocated;Allocated;null;314849999;MICROONDAS 31L DIGITAL;1;null;Pickup;12;2017;Stock CD;2;1;2;08;2017-12-05 08:00:00
1;116142894;122333769;27-11-2017 20:51;04/12/17;Fac Allocated;Fac Allocated;Shipped;319489999;CAKEPOP MAKER BLANIK BCPM017;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-04 13:39:00
1;116142916;122333780;27-11-2017 20:52;01/12/17;Fac Allocated;Fac Allocated;Shipped;168964999;NB HP 14-BW002LA A4/4/500 WH;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-01 14:35:00
2;116142927;122333798;27-11-2017 20:53;04/12/17;Partially Shipped;Fac Allocated;Shipped;125126999;DUENDES MAGICOS COLORITO;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-04 16:19:00
1;116142934;122333786;27-11-2017 20:54;02/12/17;Fac Allocated;Fac Allocated;Shipped;123277003;POLN M TAINA/NEGRO/S;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-02 03:45:00
1;116142955;122333783;27-11-2017 20:55;05/12/17;Fac Allocated;Fac Allocated;Shipped;217970006;77509520029511 ZA/CAFE/N 42;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-05 16:03:00
1;116142956;122333796;27-11-2017 20:55;02/12/17;Partially Fac Allocated;Fac Allocated;Shipped;121963999;LPLINGERIE;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-02 03:45:00
65466247;116142970;null;27-11-2017 20:56;04/12/17;Allocated;Allocated;null;822863999;JUEGO DE COMEDOR PAMELA 6S;1;null;InterCambio;12;2017;Stock CD;2;1;2;08;2017-12-04 08:01:00
1;116143009;122334837;27-11-2017 20:59;05/12/17;Fac Allocated;Fac Allocated;Shipped;123547999;DUENDES MAGICOS LUZ;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-05 11:00:00
2;116143009;122334837;27-11-2017 20:59;05/12/17;Fac Allocated;Fac Allocated;Shipped;123546999;DUENDES MAGICOS ORO;2;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-05 11:00:00
2;116143027;122334762;27-11-2017 21:00;01/12/17;Partially Shipped;Fac Allocated;Shipped;737560999;MARVEL B5772 HERO HULK;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-01 13:00:00
1;116143099;122334842;27-11-2017 21:05;04/12/17;Fac Allocated;Fac Allocated;Shipped;607766015;FALDA COLOR BLANCA/ROJO/L;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-04 13:39:00
1;116143100;122334847;27-11-2017 21:05;05/12/17;Fac Allocated;Fac Allocated;Shipped;123547999;DUENDES MAGICOS LUZ;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-05 11:00:00
1;116143104;122334845;27-11-2017 21:06;04/12/17;Fac Allocated;Fac Allocated;Shipped;817784005;POLERON CREW SWEA/GRIS/XL;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-04 13:35:00
1;116143129;122334855;27-11-2017 21:08;02/12/17;Fac Allocated;Fac Allocated;Shipped;135984011;601POOPV18-523 PO/VEME1/M;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-02 03:45:00
1;116143151;122334892;27-11-2017 21:09;04/12/17;Fac Allocated;Fac Allocated;Shipped;125126999;DUENDES MAGICOS COLORITO;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-04 11:00:00
2;116143151;122334892;27-11-2017 21:09;04/12/17;Fac Allocated;Fac Allocated;Shipped;123548999;DUENDES MAGICOS GOLDY;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-04 11:00:00
1;116143161;122334857;27-11-2017 21:10;01/12/17;Fac Allocated;Fac Allocated;Shipped;381780999;CAM SEMI DSC-H300;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-01 06:16:00
1;116143169;122334877;27-11-2017 21:10;01/12/17;Fac Allocated;Fac Allocated;Shipped;123547999;DUENDES MAGICOS LUZ;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-01 14:01:00
1;116143179;122334878;27-11-2017 21:11;28/11/17;Fac Allocated;Fac Allocated;Shipped;123548999;DUENDES MAGICOS GOLDY;1;200;Pickup;11;2017;Stock CD;2;2;2;09;2017-11-28 18:02:00
2;116143179;122334878;27-11-2017 21:11;28/11/17;Fac Allocated;Fac Allocated;Shipped;123546999;DUENDES MAGICOS ORO;1;200;Pickup;11;2017;Stock CD;2;2;2;09;2017-11-28 18:02:00
3;116143179;122334878;27-11-2017 21:11;29/11/17;Fac Allocated;Fac Allocated;Shipped;125126999;DUENDES MAGICOS COLORITO;1;200;Pickup;11;2017;Stock CD;2;2;2;09;2017-11-29 11:00:00
4;116143179;122334878;27-11-2017 21:11;28/11/17;Fac Allocated;Fac Allocated;Shipped;123547999;DUENDES MAGICOS LUZ;1;200;Pickup;11;2017;Stock CD;2;2;2;09;2017-11-28 18:02:00
2;116143191;122334870;27-11-2017 21:12;28/11/17;Fac Allocated;Fac Allocated;Shipped;186513999;TETERA ACACIA ROJA 2 LTS;1;200;Pickup;11;2017;Stock CD;2;2;2;09;2017-11-28 19:15:00
1;116143192;122334864;27-11-2017 21:12;04/12/17;Fac Allocated;Fac Allocated;Shipped;123520006;JEANS F2VJF9161/AZME2/T 48;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-04 16:19:00
1;116143195;122334887;27-11-2017 21:12;05/12/17;Fac Allocated;Fac Allocated;Shipped;485118999;CEL NOKIA N3 N ENT;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-05 11:00:00
1;116143218;122334891;27-11-2017 21:14;04/12/17;Fac Allocated;Fac Allocated;Shipped;123548999;DUENDES MAGICOS GOLDY;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-04 11:00:00
2;116143218;122334891;27-11-2017 21:14;04/12/17;Fac Allocated;Fac Allocated;Shipped;123547999;DUENDES MAGICOS LUZ;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-04 11:00:00
2;116143219;122334884;27-11-2017 21:14;01/12/17;Partially Shipped;Fac Allocated;Shipped;784562999;CENTRIFUGA VERDURAS PEQUEÑA;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-01 06:16:00
1;116143292;122334890;27-11-2017 21:20;29/11/17;Fac Allocated;Fac Allocated;Shipped;454840999;DD D2 CLÁSICA MAL;1;200;Pickup;11;2017;Stock CD;2;2;2;09;2017-11-29 02:40:00
2;116143292;122334890;27-11-2017 21:20;29/11/17;Fac Allocated;Fac Allocated;Shipped;454832999;PASTELAZO MARTILLAZO;1;200;Pickup;11;2017;Stock CD;2;2;2;09;2017-11-29 02:40:00
1;116143294;122334904;27-11-2017 21:20;02/12/17;Fac Allocated;Fac Allocated;Shipped;233628999;212 VIP MEN 50 ML ED LIMITADA;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-02 11:00:00
1;116143297;null;27-11-2017 21:20;05/12/17;Allocated;Allocated;null;344109004;JEANS ELLUS AF039/AZCL1/T 38;1;null;Pickup;12;2017;Stock CD;2;1;2;09;2017-12-05 08:00:00
1;116143313;122334893;27-11-2017 21:21;02/12/17;Partially Shipped;Fac Allocated;Shipped;384524999;ENFRI DE AIRE KSH-15 EXCLUSIV;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-02 05:48:00
1;116143349;122334955;27-11-2017 21:23;04/12/17;Fac Allocated;Fac Allocated;Shipped;277452005;CHINOP57450241RO/ROJO/T 46;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-04 11:00:00
1;116143351;122334934;27-11-2017 21:24;02/12/17;Fac Allocated;Fac Allocated;Shipped;551996003;BIKINI O'NEILL 18/NEGRO/M;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-02 03:45:00
1;116143372;122334909;27-11-2017 21:25;04/12/17;Fac Allocated;Fac Allocated;Shipped;244709006;JEANS J2VJF1846/AZME2/T 46;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-04 16:19:00
1;116143373;122334917;27-11-2017 21:25;30/11/17;Fac Allocated;Fac Allocated;Shipped;629680999;MIC C/PARL KARAOKE BT AUDIOLAB;1;200;Pickup;11;2017;Stock CD;2;2;2;09;2017-11-30 14:29:00
1;116143375;122334922;27-11-2017 21:25;04/12/17;Fac Allocated;Fac Allocated;Shipped;283214011;T BANO ONEILL 183/AZTQ1/XL;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-04 13:35:00
1;116143378;122334914;27-11-2017 21:25;05/12/17;Fac Allocated;Fac Allocated;Shipped;627550002;IRONMAN 3210 DISFRA/T 7/8;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-05 16:03:00
1;116143384;122334915;27-11-2017 21:25;04/12/17;Fac Allocated;Fac Allocated;Shipped;602867999;CAMINADOR ACT PLAYSK 05545;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-04 13:35:00
1;116143386;122334916;27-11-2017 21:26;05/12/17;Fac Allocated;Fac Allocated;Shipped;125902100;662PORFV18-002/MOME1/XL;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-05 20:24:00
2;116143386;122334916;27-11-2017 21:26;05/12/17;Fac Allocated;Fac Allocated;Shipped;125902101;662PORFV18-002/RJME1/XL;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-05 20:24:00
3;116143386;122334916;27-11-2017 21:26;05/12/17;Fac Allocated;Fac Allocated;Shipped;113208032;662PORFV18-003/VEME1/XL;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-05 20:24:00
4;116143386;122334916;27-11-2017 21:26;05/12/17;Fac Allocated;Fac Allocated;Shipped;113208047;662PORFV18-003/AZBR1/XL;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-05 20:24:00
5;116143386;122334916;27-11-2017 21:26;05/12/17;Fac Allocated;Fac Allocated;Shipped;113208072;662PORFV18-003/NAME1/XL;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-05 20:24:00
6;116143386;122334916;27-11-2017 21:26;05/12/17;Fac Allocated;Fac Allocated;Shipped;113208060;662PORFV18-003/RJME1/M;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-05 20:24:00
7;116143386;122334916;27-11-2017 21:26;05/12/17;Fac Allocated;Fac Allocated;Shipped;113208071;662PORFV18-003/NAME1/L;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-05 20:24:00
1;116143402;122334923;27-11-2017 21:26;30/11/17;Fac Allocated;Fac Allocated;Shipped;157328999;ADGH PROFUMO 40ML;2;200;Pickup;11;2017;Stock CD;2;2;2;09;2017-11-30 15:32:00
1;116143409;122334928;27-11-2017 21:26;04/12/17;Fac Allocated;Fac Allocated;Shipped;587552007;ZPT NS SC KAUS210/CAFE/N 44;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-04 13:36:00
1;116143423;122334919;27-11-2017 21:27;04/12/17;Fac Allocated;Fac Allocated;Shipped;125126999;DUENDES MAGICOS COLORITO;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-04 15:42:00
1;116143441;122334952;27-11-2017 21:28;04/12/17;Fac Allocated;Fac Allocated;Shipped;174302999;DRONE 13304 CON CAMARA 300MP;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-04 11:00:00
1;116143453;null;27-11-2017 21:29;02/12/17;Allocated;Allocated;null;273994015;POLERA ARROW MC P/VEME1/XL;1;null;Pickup;12;2017;Stock CD;2;1;2;09;2017-12-02 08:00:00
2;116143453;null;27-11-2017 21:29;02/12/17;Allocated;Allocated;null;117164026;662CARFV18-004/MOCL1/XXL;1;null;Pickup;12;2017;Stock CD;2;1;2;09;2017-12-02 08:00:00
3;116143453;null;27-11-2017 21:29;02/12/17;Allocated;Allocated;null;197772007;603BLGRV18-505 BL/VEME3/XL;1;null;Pickup;12;2017;Stock CD;2;1;2;09;2017-12-02 08:00:00
4;116143453;null;27-11-2017 21:29;02/12/17;Allocated;Allocated;null;120301012;660CAOPV18-201/AZOS1/XL;1;null;Pickup;12;2017;Stock CD;2;1;2;09;2017-12-02 08:00:00
